"Season","Period","URL","Datetime","Tweet Id","Text","Username","Replies","Retweets","Likes","Location","Followers","Friends","Source"
"season20/21","period2","https://twitter.com/SN_Clickbait/status/1353059965104078851","2021-01-23 19:20:08+00:00","1353059965104078851","🤖 'Galatasaray meldt zich officieel bij #Feyenoord'

(Nicolai Jorgensen) https://t.co/yvmUBy3tPj","SN_Clickbait","0","0","0","In the cloud","824","2","<a href=""https://twitter.com/SN_Image_Bot"" rel=""nofollow"">SN Clickbait Bot</a>"
"season20/21","period2","https://twitter.com/Anke_vd_Vegt/status/1353059947748052994","2021-01-23 19:20:04+00:00","1353059947748052994","Ok... Vitesse is de veel betere ploeg, maar het staat nog steeds maar 1-0...  Come on FC! 💚 #vitGRO #fcgroningen #laatonsweereensjuichen","Anke_vd_Vegt","0","0","8","Stadskanaal","172","358","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season20/21","period2","https://twitter.com/MijnVitesse/status/1353059823315640320","2021-01-23 19:19:35+00:00","1353059823315640320","'75 Weer is Vitesse in de mogelijkheid om de voorsprong uit te breiden

Bazoer knalt de bal tegen doelman Padt aan 

#Vitesse #vitgro","MijnVitesse","0","0","1","Arnhem","69565","293","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
"season20/21","period2","https://twitter.com/CheCliche/status/1353059698975510533","2021-01-23 19:19:05+00:00","1353059698975510533","Als we nog een paar miljoen kunnen maken, moeten we dat gewoon doen. Zijn topsalaris kwijt en nog wat terug verdiend. #Jorgensen #Feyenoord https://t.co/Igxr7QNgKV","CheCliche","1","0","1","Zuid-Holland, Nederland","270","525","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season20/21","period2","https://twitter.com/MijnVitesse/status/1353059469983240194","2021-01-23 19:18:10+00:00","1353059469983240194","'73 Tannane krijgt een gele kaart van de arbiter

#Vitesse #vitgro","MijnVitesse","0","0","1","Arnhem","69565","293","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
"season20/21","period2","https://twitter.com/RW1666/status/1353059010325274627","2021-01-23 19:16:21+00:00","1353059010325274627","In de sprint van Mo zie je zijn tekort komen van het het moment. Geen explosiviteit,  een speler met zijn techniek moet snelheid hebben om echt ver te komen. Ik heb begrip voor zijn leeftijd en situatie maar ik denk steeds vaker dat het bij top talent zijn blijft #PSV","RW1666","0","0","0","","45","128","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season20/21","period2","https://twitter.com/MijnVitesse/status/1353058979061002244","2021-01-23 19:16:13+00:00","1353058979061002244","'72 Een vrije trap van El Hankouri belandt in de handen van Pasveer

#Vitesse #vitgro","MijnVitesse","0","0","1","Arnhem","69565","293","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
"season20/21","period2","https://twitter.com/Soccernews_nl/status/1353058930155380738","2021-01-23 19:16:02+00:00","1353058930155380738","Galatasaray meldt zich officieel bij Feyenoord #feyenoord #jorgensen #galatasaray https://t.co/Nv8zPOxj4y https://t.co/6RmTBjoGWq","Soccernews_nl","0","0","0","Nederland","18762","8050","<a href=""http://www.soccernews.nl"" rel=""nofollow"">SoccernewsNL</a>"
"season20/21","period2","https://twitter.com/Soccernews_nl/status/1353058680674029570","2021-01-23 19:15:02+00:00","1353058680674029570","De 11 namen bij Heracles en Heerenveen: ommekeer? #herhee #heracles #heerenveen https://t.co/V9ZGbA9YP4? https://t.co/VxNBxOhgKh","Soccernews_nl","0","0","0","Nederland","18762","8050","<a href=""http://www.soccernews.nl"" rel=""nofollow"">SoccernewsNL</a>"
"season20/21","period2","https://twitter.com/pirke12_peter/status/1353058346526412802","2021-01-23 19:13:43+00:00","1353058346526412802","Is #vitesse een outsider voor de titel denken jullie? 
@eredivisie","pirke12_peter","2","0","0","","1435","4068","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season20/21","period2","https://twitter.com/MijnVitesse/status/1353058095220416515","2021-01-23 19:12:43+00:00","1353058095220416515","'69 Wissel in het elftal van @fcgroningen 

Da Cruz gaat eraf, Suslov komt erin

#Vitesse #vitgro","MijnVitesse","0","0","1","Arnhem","69565","293","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
"season20/21","period2","https://twitter.com/01DaveyB/status/1353058083182833665","2021-01-23 19:12:40+00:00","1353058083182833665","@Tweiduuster Idd voel dat het goed komt met een sterke 9 en als het even kan een extra rechts back dan kan Bijl een linie naar voren denk dat hij ook een goede rechtsbuiten is als het nodig is #emmentillidie #fcemmen","01DaveyB","0","0","1","Amsterdam, Nederland","100","589","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season20/21","period2","https://twitter.com/voetbalflitsen/status/1353057955134926852","2021-01-23 19:12:09+00:00","1353057955134926852","#Feyenoord dreigt Nicolai Jørgensen kwijt te raken aan #Galatasaray, zo meldt VI. 

https://t.co/4uQJt5fe7L https://t.co/QGlkPCcAke","voetbalflitsen","8","2","5","","103669","328","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season20/21","period2","https://twitter.com/Loantracker/status/1353057841947414528","2021-01-23 19:11:42+00:00","1353057841947414528","Decent outing for Broja. Would like to see a little more variation in his off-ball movement but the fundamentals are there, already is comfortable playing off the shoulder on the counter. #Vitesse","Loantracker","0","0","0","Washington D.C","35","38","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season20/21","period2","https://twitter.com/igame4life1/status/1353057819197489152","2021-01-23 19:11:37+00:00","1353057819197489152","PSV Eindhoven vs RKC Waalwijk - LIVE FAN REACTION - 2020-2021 Eredivisie https://t.co/eND4VgZGj9 via @YouTube #PSVRKC #PSVEindhoven #Eredivisie #RKCWaalwijk #PSV #Eindhoven","igame4life1","0","0","0","The Gamers Lounge","17921","19503","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season20/21","period2","https://twitter.com/Markez82/status/1353057808959201282","2021-01-23 19:11:34+00:00","1353057808959201282","Elke week weer lijkt het er op alsof de spelers elkaar gewoon niet begrijpen. Moet Schmidt er juist niet  voor zorgen dat @PSV een team wordt en dat automatismen in het elftal worden geslepen. #PSV #PSVrkc","Markez82","0","0","1","","55","297","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season20/21","period2","https://twitter.com/Arjan95579166/status/1353057807084339201","2021-01-23 19:11:34+00:00","1353057807084339201","👍🎀🚚💨🛫🇹🇷 #Galatasaray #Jorgensen #Feyenoord https://t.co/HJtfPGvagj","Arjan95579166","0","0","0","Drechtsteden","24","315","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season20/21","period2","https://twitter.com/redherrie/status/1353057804198629376","2021-01-23 19:11:33+00:00","1353057804198629376","#PSVRKC ik hoop dat #psv vandaag eens wat vaker een linie overslaat en zo wat minder voorspelbaar is.","redherrie","0","0","0","Tilburg, Nederland","88","160","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season20/21","period2","https://twitter.com/MijnVitesse/status/1353057573096722435","2021-01-23 19:10:38+00:00","1353057573096722435","'67 Tannane raakt de bal erg lekker, maar Padt is alert en tikt de bal over het doel

#Vitesse #vitgro","MijnVitesse","0","0","1","Arnhem","69565","293","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
"season20/21","period2","https://twitter.com/Nielsie001/status/1353057551273746440","2021-01-23 19:10:33+00:00","1353057551273746440","Ryan #Thomas is een onderschatte voetballer.

#PSV #PSVrkc","Nielsie001","6","0","14","Mierlo","1316","205","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season20/21","period2","https://twitter.com/BonanzaNLD/status/1353057506864492550","2021-01-23 19:10:22+00:00","1353057506864492550","Weer die dwaalgast van een @LeoDriessen bij een wedstrijd van #psv . Jullie doen het erom he, @ESPNnl ?","BonanzaNLD","0","0","0","Eindhoven","11","145","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>"
"season20/21","period2","https://twitter.com/MijnVitesse/status/1353057141163053056","2021-01-23 19:08:55+00:00","1353057141163053056","'65 Een dubbele wissel bij Vitesse

Vroegh vervangt Bruns en Touré komt in de plaats van Broja

#Vitesse #vitgro","MijnVitesse","1","0","3","Arnhem","69565","293","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
"season20/21","period2","https://twitter.com/FRFansNL/status/1353056765567508481","2021-01-23 19:07:26+00:00","1353056765567508481","VI: 'Turkse topclub informeert naar Feyenoorder' #Feyenoord https://t.co/nOHpJSkaTI","FRFansNL","0","0","1","Rotterdam","12108","5636","<a href=""http://www.fr-fans.nl/"" rel=""nofollow"">Web2Bird</a>"
"season20/21","period2","https://twitter.com/VoetbalPrimeur/status/1353056410347646976","2021-01-23 19:06:01+00:00","1353056410347646976","VI: Feyenoord-vertrek Jörgensen opeens mogelijk na interesse van Galatasaray : https://t.co/pPiRM4caWn #Feyenoord #Galatasaray","VoetbalPrimeur","0","1","3","","57283","465","<a href=""http://www.voetbalprimeur.nl"" rel=""nofollow"">VoetbalPrimeur.nl News API</a>"
"season20/21","period2","https://twitter.com/Joostrid/status/1353056397995302912","2021-01-23 19:05:58+00:00","1353056397995302912","Wow zag ik nou goed dat we een bal op doel schoten??? #vitGRO #FCGroningen","Joostrid","0","0","0","","165","249","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season20/21","period2","https://twitter.com/MijnVitesse/status/1353056284946227202","2021-01-23 19:05:31+00:00","1353056284946227202","'61 Pasveer duikt de bal uit de hoek na een schot van El Messaoudi

#Vitesse #vitgro","MijnVitesse","0","0","1","Arnhem","69565","293","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
"season20/21","period2","https://twitter.com/tomteselle/status/1353056262284447746","2021-01-23 19:05:26+00:00","1353056262284447746","#vitesse moet snel die 2-0 maken om mwer rust te krijgen #vitgro","tomteselle","0","0","0","amersfoort,the netherlands","505","701","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season20/21","period2","https://twitter.com/robin_ptrs/status/1353056107925823489","2021-01-23 19:04:49+00:00","1353056107925823489","De gemiddelde #PSV fan:

- klagen over de opstelling
- klagen over Leo Driessen
- klagen over Rosario 
- zwaaien met een ratel

#PSVrkc","robin_ptrs","2","0","4","","107","288","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season20/21","period2","https://twitter.com/igame4life1/status/1353055994062934021","2021-01-23 19:04:22+00:00","1353055994062934021","PSV Eindhoven vs RKC Waalwijk - LIVE FAN REACTION - 2020-2021 Eredivisie https://t.co/eND4VgZGj9 via @YouTube #PSVRKC #PSVEindhoven #Eredivisie #RKCWaalwijk #PSV","igame4life1","0","0","0","The Gamers Lounge","17921","19503","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season20/21","period2","https://twitter.com/michael15071997/status/1353055811627577345","2021-01-23 19:03:38+00:00","1353055811627577345","Wie wint er
PSV of RKC Waalwijk
#PSVRKC #RKCPSV #PSV #RKCWaalwijk #Eredivisie #Voetbal #PSVEindhoven #Eindhoven #RKC #Waalwijk","michael15071997","0","0","0","","1276","2678","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season20/21","period2","https://twitter.com/itz__kelvin/status/1353055750768140288","2021-01-23 19:03:24+00:00","1353055750768140288","Zwakke vertoning van groningen #vitgro  #fcgroningen","itz__kelvin","0","0","0","","43","241","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season20/21","period2","https://twitter.com/MijnVitesse/status/1353055717851238400","2021-01-23 19:03:16+00:00","1353055717851238400","'60 Openda geeft de bal mee aan Dasa, maar die kan de bal net niet voorbij Padt tikken

#Vitesse #vitgro","MijnVitesse","0","0","1","Arnhem","69565","293","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
"season20/21","period2","https://twitter.com/Kinguav/status/1353055656220082177","2021-01-23 19:03:01+00:00","1353055656220082177","@RikElfrink doet #psv dan eigenlijk wel de verwarming aan?","Kinguav","1","0","0","Brabant","638","1070","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>"
"season20/21","period2","https://twitter.com/feyenoordsupnl/status/1353055641422753792","2021-01-23 19:02:58+00:00","1353055641422753792","'Galatasaray informeert naar Nicolai Jørgensen' https://t.co/kjCa9lhnd4 #feyenoord","feyenoordsupnl","0","0","2","Rotterdam","31265","14553","<a href=""http://www.supporters.nl"" rel=""nofollow"">Supporters.nl newstweet</a>"
"season20/21","period2","https://twitter.com/JurrienKoop_/status/1353055436094672896","2021-01-23 19:02:09+00:00","1353055436094672896","🖌📸 | Feijenoord op bezoek bij VSV uit Velsen (1948).

#Feyenoord #Rotterdam https://t.co/2Kx0vJV9XR","JurrienKoop_","3","2","13","Overwinningsplein, Groningen","812","161","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season20/21","period2","https://twitter.com/HenkPronk/status/1353055222088691716","2021-01-23 19:01:18+00:00","1353055222088691716","#Feyenoord diner #dekuip https://t.co/rBXIFHqp1p","HenkPronk","0","0","0","Scheveningen","106","454","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season20/21","period2","https://twitter.com/Mkrabby/status/1353055165826392064","2021-01-23 19:01:04+00:00","1353055165826392064","Zoals aangegeven in de @Dickvoormekaar2 podcast: #Feyenoord dreigt Nicolai #Jorgensen nog kwijt te raken. Zeker nu #Galatasaray heeft geinformeerd naar de mogelijkheid hem over te nemen. Zie zo @VI_nl","Mkrabby","11","3","20","Rotterdam","52419","83","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season20/21","period2","https://twitter.com/heerenveenstats/status/1353055061803327488","2021-01-23 19:00:39+00:00","1353055061803327488","Over één uur wordt er in Almelo afgetrapt voor sc Heerenveen tegen Heracles Almelo. Hoog tijd om beide ploegen te vergelijken. Wat voorspel jij voor de wedstrijd zo meteen? #scHeerenveen #statistieken #herHEE https://t.co/Ww2dsFN53p","heerenveenstats","0","0","3","","641","32","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>"
